"","identifier","log2FoldChange","logCPM","LR","pvalue","padj","tax_id","GeneID","LocusTag","chromosome","map_location","description","type","Symbol_autho","name","status","other","Symbol"
"13386","ENSG00000275713",-2.77471874513088,-0.110714994520454,42.2908310184447,7.86604789175803e-11,1.04909480732377e-06,9606,8345,"NULL","6","6p21.3","histone cluster 1, H2bh","protein-coding","HIST1H2BH","histone cluster 1, H2bh","O","H2B histone family, member J|histone 1, ","HIST1H2BH"
"13387","ENSG00000275718",1.3405770470504,1.81444790474359,13.7565212821368,0.000208097120930668,1,9606,6359,"NULL","17","17q11.2","chemokine (C-C motif) ligand 15","protein-coding","CCL15","chemokine (C-C motif) ligand 15","O","C-C motif chemokine 15|chemokine CC-2|le","CCL15"
"13388","ENSG00000275740",0.226779522380147,2.94533859502992,0.699394154552019,0.40298734199445,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RP11-449H3.3"
"13389","ENSG00000275764",-0.96366226359738,1.46152727021502,11.5630215550953,0.000672764365463052,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RP11-582E3.6"
"13390","ENSG00000275835",-1.11306956301163,4.41909482417079,16.4659926125759,4.95305836084145e-05,0.61076162647536,9606,114791,"NULL","15","15q11.2","tubulin, gamma complex associated protein 5","protein-coding","TUBGCP5","tubulin, gamma complex associated protein 5","O","GCP-5|gamma-tubulin complex component 5|","TUBGCP5"
"13391","ENSG00000275882",-0.760643684825483,0.853911590339527,4.69771322883402,0.0302027773301116,1,9606,246210,"NULL","X","Xq28","inhibitor of kappa light polypeptide gene enhancer in B-cells, kinase gamma pseudogene 1","pseudo","IKBKGP1","inhibitor of kappa light polypeptide gene enhancer in B-cells, kinase gamma pseudogene 1","O","NULL","IKBKGP1"
"13392","ENSG00000275895",-0.631108013680428,4.30095164089054,7.89401675948755,0.00495985928209666,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CH507-152C13.1"
"13393","ENSG00000275964",0.366085804999751,-0.175927275750863,0.628981838897383,0.427729028158989,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RP11-61K9.3"
"13394","ENSG00000275993",1.37982202519039,6.28211770680572,25.9432416509858,3.51604215643436e-07,0.0045662839485613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CH507-42P11.8"
"13395","ENSG00000276023",0.0915379493600885,4.27011994980883,0.169694143177039,0.68038377544511,1,9606,11072,"NULL","17","17q12","dual specificity phosphatase 14","protein-coding","DUSP14","dual specificity phosphatase 14","O","MAP kinase phosphatase 6|MKP-1 like prot","DUSP14"
"13396","ENSG00000276043",-1.38516876107524,6.08247244066669,20.1754949611588,7.06522486255952e-06,0.0895446599080793,9606,29128,"NULL","19","19p13.3","ubiquitin-like with PHD and ring finger domains 1","protein-coding","UHRF1","ubiquitin-like with PHD and ring finger domains 1","O","E3 ubiquitin-protein ligase UHRF1|RING f","UHRF1"
"13397","ENSG00000276045",0.320380268915218,4.19203824664127,2.17650757274981,0.140132135704152,1,9606,84876,"NULL","12","12q24.31","ORAI calcium release-activated calcium modulator 1","protein-coding","ORAI1","ORAI calcium release-activated calcium modulator 1","O","calcium release-activated calcium channe","ORAI1"
"13398","ENSG00000276073",-0.80009814544245,0.464450929493577,5.06860874704508,0.0243629295926252,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RP5-1125A11.7"
"13399","ENSG00000276077",-0.176807069106253,2.76471460350421,0.278182080968749,0.597895228211275,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CH507-254M2.2"
"13400","ENSG00000276141",-0.293867350776899,1.73231068403414,1.06570241506527,0.301918190068027,1,9606,339005,"NULL","15","15q11.2","WAS protein homolog associated with actin, golgi membranes and microtubules pseudogene 3","pseudo","WHAMMP3","WAS protein homolog associated with actin, golgi membranes and microtubules pseudogene 3","O","NULL","WHAMMP3"
"13401","ENSG00000276168",0.510037357117988,5.80129066149322,3.50145004471824,0.0613151210504538,1,9606,6029,"NULL","14","14q21.3","RNA, 7SL, cytoplasmic 1","snRNA","RN7SL1","RNA, 7SL, cytoplasmic 1","O","NULL","RN7SL1"
"13402","ENSG00000276234",-0.5539296906791,3.42828927082948,4.57850944531072,0.0323753654773081,1,9606,6871,"KL04P","17","17q12-q21","transcriptional adaptor 2A","protein-coding","TADA2A","transcriptional adaptor 2A","O","ADA2-like protein|transcriptional adapte","TADA2A"
"13403","ENSG00000276291",0.302706532194952,1.339124516313,0.945852427715339,0.330777277909128,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RP11-87H9.2"
"13404","ENSG00000276293",-0.304079472002582,6.06731538582337,2.10789723492814,0.146540558142893,1,9606,8396,"NULL","17","17q12","phosphatidylinositol-5-phosphate 4-kinase, type II, beta","protein-coding","PIP4K2B","phosphatidylinositol-5-phosphate 4-kinase, type II, beta","O","1-phosphatidylinositol 5-phosphate 4-kin","PIP4K2B"
"13405","ENSG00000276449",1.59352788513422,-0.270051408233462,14.7950531804934,0.000119849480103969,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AC004076.5"
"13406","ENSG00000276476",0.237877232453311,1.31788922272544,0.692578418419078,0.405288747284233,1,9606,100506622,"NULL","13","NULL","long intergenic non-protein coding RNA 540","miscRNA","LINC00540","long intergenic non-protein coding RNA 540","O","NULL","LINC00540"
"13407","ENSG00000276529",0.0137705786611416,0.474588839183603,0.00144759148039153,0.969650027586468,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AP001505.10"
"13408","ENSG00000276547",-0.0877134703797114,5.22413520904486,0.193337798222271,0.660152995522653,1,9606,56101,"NULL","5","5q31","protocadherin gamma subfamily B, 5","protein-coding","PCDHGB5","protocadherin gamma subfamily B, 5","O","protocadherin gamma-B5","PCDHGB5"
"13409","ENSG00000276550",-0.384161985016978,3.75974925467942,1.41163842631889,0.234784595495871,1,9606,400322,"NULL","15","15q11.2","hect domain and RLD 2 pseudogene 2","pseudo","HERC2P2","hect domain and RLD 2 pseudogene 2","O","NULL","HERC2P2"
"13410","ENSG00000276570",0.50785221337195,1.99889428304381,2.02657821233401,0.154568272313172,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CTD-2587H24.14"
"13411","ENSG00000276644",-1.80780237200826,2.11692722848316,25.2759758367352,4.96858917990294e-07,0.00643780100040023,9606,1602,"RP11-512J14.1","13","13q22","dachshund homolog 1 (Drosophila)","protein-coding","DACH1","dachshund homolog 1 (Drosophila)","O","dachshund homolog 1","DACH1"
"13412","ENSG00000276672",-1.0166953980677,1.71752500928394,13.0108191404188,0.000309696438924224,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RP11-142E9.1"
"13413","ENSG00000276710",-0.16169410310205,1.04762003066798,0.290153921747845,0.590121910495151,1,9606,390627,"NULL","15","15q25.2","chondroitin sulfate proteoglycan 4 pseudogene 10","pseudo","CSPG4P10","chondroitin sulfate proteoglycan 4 pseudogene 10","O","NULL","CSPG4P10"
"13414","ENSG00000276728",-1.12842612317637,0.10415531687974,7.52723467712189,0.00607731212863079,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AC142472.6"
"13415","ENSG00000276850",0.968184130499988,3.00692816962099,6.95748553436462,0.00834692575086257,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CH17-360D5.2"
"13416","ENSG00000276975",0.109927264837607,2.05228407517355,0.11487863971503,0.734656801777037,1,9606,100288805,"NULL","1","1q21.1","HYDIN2, axonemal central pair apparatus protein (pseudogene)","pseudo","HYDIN2","HYDIN2, axonemal central pair apparatus protein (pseudogene)","O","NULL","HYDIN2"
"13417","ENSG00000277053",-0.612163922871499,6.45504624892926,8.47486795093654,0.00360086521611985,1,9606,2970,"NULL","7","7q11.23","general transcription factor IIi, pseudogene 1","pseudo","GTF2IP1","general transcription factor IIi, pseudogene 1","O","NULL","GTF2IP1"
"13418","ENSG00000277067",-0.255405772998368,2.55386249052467,0.650184611697361,0.420046683792954,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CH507-254M2.1"
"13419","ENSG00000277072",-0.137022956042537,2.2567084361364,0.285154008491065,0.593342824192093,1,9606,442582,"NULL","7","7q11.23","stromal antigen 3-like 2","pseudo","STAG3L2","stromal antigen 3-like 2","O","NULL","STAG3L2"
"13420","ENSG00000277075",-0.762047883476681,0.0674783558538572,3.60247724358457,0.057693540346164,1,9606,3012,"NULL","6","6p22.1","histone cluster 1, H2ae","protein-coding","HIST1H2AE","histone cluster 1, H2ae","O","H2A histone family, member A|histone 1, ","HIST1H2AE"
"13421","ENSG00000277117",0.397989397630855,0.24840085635264,1.07700548661836,0.299368416187161,1,9606,23308,"NULL","21","21q22.3","inducible T-cell co-stimulator ligand","protein-coding","ICOSLG","inducible T-cell co-stimulator ligand","O","B7 homolog 2|B7 homologue 2|B7-like prot","ICOSLG"
"13422","ENSG00000277147",0.746493686775329,1.66238596650812,8.12830525640722,0.00435794634440368,1,9606,57234,"NULL","1","1q21.1","long intergenic non-protein coding RNA 869","miscRNA","LINC00869","long intergenic non-protein coding RNA 869","O","NULL","LINC00869"
"13423","ENSG00000277149",-0.587380177907025,0.999939688583243,4.09217538222187,0.0430821593827758,1,9606,441250,"NULL","7","7q11.23","tRNA-yW synthesizing protein 1 homolog B (S. cerevisiae)","protein-coding","TYW1B","tRNA-yW synthesizing protein 1 homolog B (S. cerevisiae)","O","long intergenic non-protein coding RNA 6","TYW1B"
"13424","ENSG00000277150",-0.173173834498382,0.96644354896345,0.165023635899598,0.684572868942663,1,9606,474384,"NULL","X","Xq28","coagulation factor VIII-associated 3","protein-coding","F8A3","coagulation factor VIII-associated 3","O","coagulation factor VIII-associated (intr","F8A3"
"13425","ENSG00000277161",-0.767155191508801,4.36901676958464,6.49452235536727,0.0108207364041006,1,9606,284098,"NULL","17","17q12","phosphatidylinositol glycan anchor biosynthesis, class W","protein-coding","PIGW","phosphatidylinositol glycan anchor biosynthesis, class W","O","PIG-W|phosphatidylinositol glycan, class","PIGW"
"13426","ENSG00000277203",0.164601419592552,3.43017626530495,0.473988910437871,0.491157784212608,1,9606,8263,"NULL","X","Xq28","coagulation factor VIII-associated 1","protein-coding","F8A1","coagulation factor VIII-associated 1","O","coagulation factor VIII-associated (intr","F8A1"
"13427","ENSG00000277258",0.671319123848429,4.87298398034466,8.32314995681135,0.00391429832176237,1,9606,7703,"NULL","17","17q12","polycomb group ring finger 2","protein-coding","PCGF2","polycomb group ring finger 2","O","DNA-binding protein Mel-18|polycomb grou","PCGF2"
"13428","ENSG00000277287",-0.25911143859333,1.27945108297503,0.874519608973502,0.349707121059659,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RP4-794I6.4"
"13429","ENSG00000277363",1.20350862831796,2.08731039001045,12.079069519735,0.00050991039730172,1,9606,80725,"NULL","17","17q12","SRC kinase signaling inhibitor 1","protein-coding","SRCIN1","SRC kinase signaling inhibitor 1","O","P130Cas-associated protein|SNAP-25-inter","SRCIN1"
"13430","ENSG00000277420",0.99823636476884,0.649607061696196,10.0496014705241,0.00152380903202154,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CH17-408M7.1"
"13431","ENSG00000277443",-0.54354038132858,8.59259114545697,7.50854468919482,0.00614069679291328,1,9606,4082,"NULL","6","6q22.2","myristoylated alanine-rich protein kinase C substrate","protein-coding","MARCKS","myristoylated alanine-rich protein kinase C substrate","O","myristoylated alanine-rich C-kinase subs","MARCKS"
"13432","ENSG00000277462",-0.576759555768455,4.94429482997446,7.67609194459926,0.00559572220277725,1,9606,93474,"NULL","1","1q44","zinc finger protein 670","protein-coding","ZNF670","zinc finger protein 670","O","NULL","ZNF670"
"13433","ENSG00000277476",1.0699014666894,0.328742683529307,9.32538200361736,0.00226001200083085,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RP11-147L13.13"
"13434","ENSG00000277534",-0.441770668070502,1.08383777555233,2.35518896853389,0.124866753350674,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RP11-9E17.1"
"13435","ENSG00000277561",1.40363407256058,0.637407145052573,17.4948098958703,2.88093075935113e-05,0.358358977155688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GOLGA8IP"
"13436","ENSG00000277669",2.97254940177234,2.67061868915446,21.5039621195496,3.53098360848676e-06,0.0450200410082062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AC009133.22"
"13437","ENSG00000277758",1.25262458490934,-0.208343861437014,7.96384251959663,0.00477209977619286,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ABC7-42404400C24.1"
"13438","ENSG00000277791",-0.530994573303364,7.86279682690664,5.17791063883706,0.0228758158967545,1,9606,5691,"NULL","17","17q12","proteasome (prosome, macropain) subunit, beta type, 3","protein-coding","PSMB3","proteasome (prosome, macropain) subunit, beta type, 3","O","proteasome chain 13|proteasome component","PSMB3"
"13439","ENSG00000277801",0.441873539030882,0.486426195038974,0.696480191090997,0.403968934550491,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RP11-681H18.2"
"13440","ENSG00000277972",0.0811081362189348,4.53005912181096,0.145537361128214,0.702837024824943,1,9606,284106,"NULL","17","17q12","CDGSH iron sulfur domain 3","protein-coding","CISD3","CDGSH iron sulfur domain 3","O","CDGSH iron sulfur domain-containing prot","CISD3"
"13441","ENSG00000277991",-0.511530609761366,3.13205426751249,4.48342200204628,0.0342251284289845,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CH507-338C24.1"
"13442","ENSG00000278053",-0.734422700704339,6.18960755837601,11.760507448685,0.000605007299288228,1,9606,11056,"HUSSY-19","17","17q21.1","DEAD (Asp-Glu-Ala-Asp) box polypeptide 52","protein-coding","DDX52","DEAD (Asp-Glu-Ala-Asp) box polypeptide 52","O","DEAD box protein 52|probable ATP-depende","DDX52"
"13443","ENSG00000278129",0.440249131980035,4.01035268258728,3.23004867263161,0.0722985398415159,1,9606,7554,"NULL","19","19q13.43","zinc finger protein 8","protein-coding","ZNF8","zinc finger protein 8","O","zinc finger protein 272|zinc finger prot","ZNF8"
"13444","ENSG00000278259",0.282516768405928,6.14878283389475,2.02449226888467,0.154780647297096,1,9606,80179,"NULL","17","17q12","myosin XIX","protein-coding","MYO19","myosin XIX","O","myosin head domain containing 1|myosin h","MYO19"
"13445","ENSG00000278266",0.748621549509384,2.41337117646404,9.97425164307324,0.00158744502950796,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RP11-575F12.3"
"13446","ENSG00000278272",-2.4916499366337,-0.160859875996604,34.1373033141314,5.13572413741579e-09,6.79148159931865e-05,9606,8352,"NULL","6","6p22.1","histone cluster 1, H3c","protein-coding","HIST1H3C","histone cluster 1, H3c","O","H3 histone family, member C|histone 1, H","HIST1H3C"
"13447","ENSG00000278311",-0.0537704824416758,6.24832451333144,0.0747427782821917,0.784552474370651,1,9606,79893,"NULL","17","17q12","gametogenetin binding protein 2","protein-coding","GGNBP2","gametogenetin binding protein 2","O","C3HC4-type zinc finger protein|gametogen","GGNBP2"
"13448","ENSG00000278318",0.936056012358559,2.77578257305993,15.1906322123798,9.71843393873297e-05,1,9606,7772,"NULL","19","19q13.31","zinc finger protein 229","protein-coding","ZNF229","zinc finger protein 229","O","NULL","ZNF229"
"13449","ENSG00000278535",-0.0726047605149328,2.51210704542646,0.0498944074503509,0.823247114565172,1,9606,79154,"UNQ836/PRO1774","17","17q12","dehydrogenase/reductase (SDR family) member 11","protein-coding","DHRS11","dehydrogenase/reductase (SDR family) member 11","O","dehydrogenase/reductase SDR family membe","DHRS11"
"13450","ENSG00000278540",-0.645455030445798,6.51245206776249,8.96441285144849,0.00275289155119167,1,9606,31,"NULL","17","17q21","acetyl-CoA carboxylase alpha","protein-coding","ACACA","acetyl-CoA carboxylase alpha","O","ACC-alpha|acetyl-CoA carboxylase 1|acety","ACACA"
"13451","ENSG00000278558",1.40816113519514,0.272003136378361,13.1733337427234,0.000283961109757177,1,9606,728229,"NULL","22","22q11.21","transmembrane protein 191B","protein-coding","TMEM191B","transmembrane protein 191B","O","NULL","TMEM191B"
"13452","ENSG00000278600",0.468897564320708,1.8498093911089,3.33030190784165,0.0680143886241218,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RP11-81A1.6"
"13453","ENSG00000278615",-0.266793083600426,5.44320124170986,1.39945171566489,0.236815392862016,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C11orf98"
"13454","ENSG00000278616",1.32933854805001,1.22487572364894,15.7487995698427,7.2333824409486e-05,0.887463691679983,9606,650623,"NULL","10","10q22.3","BEN domain containing 3 pseudogene 3","pseudo","BEND3P3","BEN domain containing 3 pseudogene 3","O","NULL","BEND3P3"
"13455","ENSG00000278619",0.519287389131488,1.99979230586765,3.36767091928719,0.0664876889868573,1,9606,79922,"NULL","17","17q12","mitochondrial rRNA methyltransferase 1 homolog (S. cerevisiae)","protein-coding","MRM1","mitochondrial rRNA methyltransferase 1 homolog (S. cerevisiae)","O","mitochondrial large ribosomal RNA ribose","MRM1"
"13456","ENSG00000278662",0.502700749291383,1.69629995914429,3.57133645791061,0.0587849819693779,1,9606,647042,"NULL","15","15q25.2","golgin A6 family-like 10","protein-coding","GOLGA6L10","golgin A6 family-like 10","O","golgi autoantigen, golgin subfamily a, 6","GOLGA6L10"
"13457","ENSG00000278730",1.037090446026,4.57075358401206,20.1015601142387,7.3436747607167e-06,0.0929856098201949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RP11-147L13.11"
"13458","ENSG00000278784",-0.436670952631223,0.422701595665379,1.64739751575926,0.199313513540371,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RP11-468E2.11"
"13459","ENSG00000278828",-2.14705753862396,2.25211046347742,58.2524480300221,2.30549913410533e-14,3.10020468563144e-10,9606,8357,"NULL","6","6p22.1","histone cluster 1, H3h","protein-coding","HIST1H3H","histone cluster 1, H3h","O","H3 histone family, member K|histone 1, H","HIST1H3H"
"13460","ENSG00000278834",-0.540577751937955,1.23809236599383,2.01970748377809,0.155269050018321,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RP11-458J1.1"
"13461","ENSG00000278845",-0.0423722513915622,5.99107858448389,0.0403882284448329,0.840723418011369,1,9606,84311,"NULL","17","17q21.2","mitochondrial ribosomal protein L45","protein-coding","MRPL45","mitochondrial ribosomal protein L45","O","39S ribosomal protein L45, mitochondrial","MRPL45"
"13462","ENSG00000278864",0.0179698078921077,0.683371028062353,0.00326827144778585,0.954410733202653,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RP11-45M22.2"
"13463","ENSG00000278903",1.02538093000443,0.654491117871469,5.39430569513476,0.0202025615348225,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CH507-145C22.1"
"13464","ENSG00000278920",-0.216026246718078,1.20074829629665,0.564682852748647,0.452379579341436,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RP3-412A9.17"
"13465","ENSG00000278948",2.31472697367653,2.07692834766985,23.0822697003322,1.55215417287844e-06,0.019945181121488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RP5-1039K5.12"
"13466","ENSG00000278967",-0.610348624845747,1.60784372371917,4.92797166514956,0.0264253171120603,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RP5-849H19.3"
"13467","ENSG00000278970",1.01144813006526,3.63959703704133,16.8172690453336,4.11570627578287e-05,0.509112866314341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HEIH"
"13468","ENSG00000278974",-0.0615138354864548,0.317490737496665,0.0346903940047802,0.852245912551426,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RP11-756P10.6"
"13469","ENSG00000278996",-0.35299894207867,0.79576159556778,1.30558540764527,0.25319549952891,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CH507-513H4.1"
"13470","ENSG00000279010",0.666030321328819,1.34147876535189,5.68977781101219,0.0170640149977393,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RP5-1039K5.19"
"13471","ENSG00000279041",-0.165067228966266,2.36661421418493,0.3752207476726,0.540172175642238,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CTD-2373N4.3"
"13472","ENSG00000279059",-0.956984307378851,2.68484938698922,6.76189988062212,0.0093124560647251,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RP11-257O5.2"
"13473","ENSG00000279069",-0.162101043814849,1.13729146577383,0.336746240162055,0.561713402086152,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RP11-159D12.6"
"13474","ENSG00000279088",0.0298347824283414,0.780209698086692,0.00868459579675163,0.925751682230795,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RP11-574K11.24"
"13475","ENSG00000279089",0.770352423782916,0.466389306916677,4.59102118194001,0.0321398599606524,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RP11-481C4.2"
"13476","ENSG00000279095",0.851175693199448,4.01023794372507,12.5623348533204,0.000393599672966893,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AC092066.1"
"13477","ENSG00000279108",1.33598450885572,0.27348945323514,13.5159052588036,0.000236549995310045,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CTC-490E21.11"
"13478","ENSG00000279117",0.897875176181247,2.54560287381799,9.71959164272453,0.00182314020362493,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CTD-2562J17.6"
"13479","ENSG00000279145",-0.495422155034728,0.524948003388896,2.38647460434404,0.122389356243555,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RP11-547D13.1"
"13480","ENSG00000279148",-2.11640229778528,-0.021734773441052,28.954831041086,7.40858131844949e-08,0.000970968667595991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RP11-135F9.4"
"13481","ENSG00000279152",-0.224436187477894,0.452543947233412,0.40383040659334,0.525117676081426,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AC129492.1"
